date,ticker,open,high,low,close,adj_close,volume,sector,is_benchmark,ret_5d,ret_10d,ret_20d,ret_60d,ma_20,ma_50,ma_20_prev,ma_50_prev,low_10,high_10,high_20,atr_14,atr_pct,high_252,distance_from_52w_high,volume_ratio_20d,extension_vs_ma20,extension_vs_ma50,close_above_ma20,days_above_ma20_15,benchmark_close,benchmark_ma_20,benchmark_ma_50,benchmark_ret_5d,benchmark_ret_10d,benchmark_ret_20d,benchmark_ret_60d,qqq_close,qqq_ma_20,qqq_ma_50,qqq_ma_20_prev,rs_5d,rs_10d,rs_20d,rs_60d,ma_20_slope_5d,ma_50_slope_5d,spy_above_ma20,spy_above_ma50,qqq_above_ma20,qqq_above_ma50,qqq_ma20_slope_5d,sector_close,sector_ret_10d,sector_ret_20d,sector_ret_60d,sector_ma_20,sector_ma_50,stock_vs_sector_20d,stock_vs_sector_60d,sector_above_ma20,sector_above_ma50,trend_score,momentum_score,rs_score,proximity_score,risk_penalty,extension_penalty,refined_score,next_earnings_date,days_to_earnings,event_risk,strategy_id,strategy_name,basis_type,sleeve,action_label,horizon,entry_label,entry_value,stop_label,stop_value,target_label,target_value,strategy_rationale,observed_reason,action_rank
2026-05-29,SPY,755.9000244140625,758.0800170898438,754.6900024414062,756.47998046875,756.47998046875,55075700,Benchmark,True,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,739.3355010986328,703.6470007324219,729.9989990234375,695.0835998535156,731.530029296875,758.0800170898438,758.0800170898438,6.720001220703125,0.008883250573979633,756.47998046875,0.0,1.1654601160070395,0.02318903846040258,0.07508449503989151,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.0,0.0,0.0,0.0,0.012789746407440683,0.012319958175838197,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,0,1,0,0,6,,,Low,benchmark-reference,Benchmark trend reference,Context lens,Context,Benchmark reference,Reference only,Role,Benchmark,Use for,Context,Not a,Primary trade,SPY sets the tape. It should anchor relative-strength and market-posture judgments rather than compete for capital in this tiny prototype.,Benchmark trend is still constructive and useful for context.,7
2026-05-29,TSLA,439.8500061035156,441.0700073242187,428.1400146484375,435.7900085449219,435.7900085449219,45176800,Automotive,False,0.0429340724646583,-0.016941077046801478,0.14191757191298504,0.07353304903185598,421.3945007324219,391.79500061035156,406.77299957275386,387.71440063476564,393.6300048828125,445.6000061035156,453.3999938964844,16.454286847795768,0.03775737516960451,489.8800048828125,0.11041478688404492,0.8591852034709129,0.034161593916103086,0.11229088647387891,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.024407561385928922,-0.02804817536458004,0.08929183966476262,-0.030607734582111634,0.035945112323151784,0.010524757318544742,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,0,0,0,7,2026-07-22,54.0,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$413,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,UBER,70.6500015258789,72.23999786376953,69.95999908447266,70.4000015258789,70.4000015258789,50294700,Technology,False,-0.04360819260774795,-0.057437418333100454,-0.056426739713610896,-0.08153946347789498,74.08549995422364,73.80860000610352,75.09099960327148,74.23700012207031,69.58000183105469,76.01000213623047,80.83000183105469,2.1178577968052457,0.030083206688947657,100.0999984741211,0.2967032707390155,2.442001807660197,-0.0497465554072247,-0.0461815896784757,0,3.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.06213470368647733,-0.06854451665087902,-0.10905247196183332,-0.1856802470918626,-0.013390415021243718,-0.005770708881856268,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,1,0,0,0,0,0,1,2026-08-05,68.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$69,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,V,325.5,331.6700134277344,325.3500061035156,326.3599853515625,326.3599853515625,14104500,Financials,False,-0.014375482712665422,0.011906227423714277,-0.010550603398513214,0.018379205880187932,325.66699981689453,315.26639892578123,323.6064987182617,313.2053985595703,320.8999938964844,335.1700134277344,335.8500061035156,5.862858363560268,0.017964390938566388,373.30999755859375,0.1257668225176908,1.8282451529694643,0.0021278960872842447,0.03518797583117279,1,14.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.0329019937913948,0.0007991291059357142,-0.06317633564673564,-0.08576157773377968,0.006367304447821853,0.006580347515366736,1,1,1,1,0.02428459523926585,51.58000183105469,0.005654141359930254,-0.010550531858648848,0.0015534336127123183,51.507500076293944,51.0173999786377,-7.15398643658105e-08,0.016825772267475614,1.0,1.0,3,0,0,0,0,0,3,2026-07-28,60.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$315,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,VOO,695.0,697.0,693.8900146484375,695.489990234375,695.489990234375,5080400,ETF,False,0.018525515320418906,0.011283512404586249,0.052847455631984674,0.10363705340958806,679.6889953613281,647.0473962402343,671.0929962158203,639.1899975585937,672.5499877929688,697.0,697.0,6.131426130022321,0.008815980411099916,695.489990234375,0.0,0.846845540367432,0.02324738958683146,0.07486714926236257,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-9.957583104736045e-07,0.00017641408680768578,0.0002217233837622512,-0.0005037302043795489,0.01280895374259483,0.01229274349043652,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,1,1,0,0,7,,,Low,trend-hold,Trend hold / monitor,Decision basis,Single-name sleeve,Hold,1-2 weeks,Keep only if close >,$677,Do not add,Yet,Need first,Cleaner catalyst,"The stock is still functioning, but the timing case for fresh money is not strong enough yet.","Price is above near-term support, though the edge for a new position remains modest.",4
2026-05-29,WMT,118.11000061035156,119.08000183105467,114.70999908447266,115.75,115.75,42191000,Consumer Staples,False,-0.04606886852315695,-0.1261513352476512,-0.12264074565321681,-0.09435879656491608,127.4254997253418,126.43079940795899,130.07599868774415,127.08819946289063,114.70999908447266,135.16000366210938,135.16000366210938,3.580714634486608,0.030934899649992294,134.1999969482422,0.13748135147393425,1.9692135071122674,-0.09162608544214187,-0.08447941053900047,0,8.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.06459537960188633,-0.13725843356542977,-0.17526647790143923,-0.1984995801788837,-0.020376541323084862,-0.005172785968406202,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,1,0,0,0,0,0,1,2026-08-20,83.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$113,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,XLE,56.68000030517578,56.790000915527344,55.9900016784668,56.290000915527344,56.290000915527344,32389600,ETF,False,-0.04802976663768921,-0.030652639721910124,-0.05632859219448372,0.0017797168759998705,58.229500198364256,58.33780014038086,58.35249996185303,58.38740005493164,55.9900016784668,61.70000076293945,61.70000076293945,1.2814287458147322,0.022764766831994417,62.560001373291016,0.10022379028336383,0.8321679669184098,-0.03330784698872266,-0.03510244164033958,0,10.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.06655627771641859,-0.04175973803968869,-0.10895432444270614,-0.10236106673796774,-0.0021078747880413085,-0.0008494968863850261,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,0,0,0,0,0,0,0,,,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$55,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,XLF,51.279998779296875,51.790000915527344,51.16999816894531,51.58000183105469,51.58000183105469,34240300,ETF,False,-0.0028996271507633065,0.005654141359930254,-0.010550531858648848,0.0015534336127123183,51.507500076293944,51.0173999786377,51.56100006103516,50.76720008850098,50.779998779296875,52.22999954223633,52.61000061035156,0.6307146889822823,0.012227891946342448,56.400001525878906,0.08546098518477135,0.9717174245513721,0.0014075960715109945,0.01102764650202804,1,6.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.021426138229492686,-0.0054529569578483095,-0.06317626410687127,-0.1025873500012553,-0.0010376056453110793,0.004928376780688248,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,0,0,1,0,0,4,,,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$51,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,XLK,189.3300018310547,191.6300048828125,189.1999969482422,191.02000427246097,191.02000427246097,15031700,ETF,False,0.06954086083147604,0.06417829678251241,0.19761758164552323,0.3659897688419973,176.08250122070314,157.40380035400392,169.55350189208986,152.6656002807617,170.8300018310547,191.6300048828125,191.6300048828125,4.262142726353239,0.02231254649263823,191.02000427246097,0.0,1.2191041125309405,0.08483241064956847,0.21356666003523175,1,15.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,0.05101434975274666,0.05307119846473385,0.1449918493973008,0.2618489852280297,0.03850701551872748,0.031036461812800953,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,2,1,0,1,7,,,Low,etf-rotation,ETF rotation,Setup family,ETF sleeve,Buy now,2-4 weeks,Buy this week,$189-$191,Exit if close <,$172,First target,$196,Use the strongest broad or sector ETF when the tape is constructive and group-level momentum offers a cleaner expression than single-name risk.,"Trend is intact, the regime is supportive, and ETF-level strength is strong enough to justify direct exposure.",0
2026-05-29,XLV,150.85000610351562,151.0399932861328,149.10000610351562,149.47000122070312,149.47000122070312,13195800,ETF,False,0.00890993843132426,0.01936845286311195,0.023837218964294138,-0.04826489451615357,146.59950103759766,146.38220092773437,145.2380012512207,146.38620086669923,144.1199951171875,151.35000610351562,151.35000610351562,2.218573434012277,0.014842934474432731,160.1999969482422,0.06697875113571779,1.3583227609491728,0.019580559025022055,0.021094096641524944,1,12.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.00961657264740512,0.008261354545333388,-0.028788513283928285,-0.15240567813012118,0.00937426689053611,-2.7324562979047506e-05,1,1,1,1,0.02428459523926585,,,,,,,,,0.0,0.0,3,2,0,1,0,0,6,,,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$145,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
2026-05-29,XOM,146.19000244140625,146.92999267578125,144.7100067138672,145.25999450683594,145.25999450683594,27959900,Energy,False,-0.06458882872649685,-0.049221130596578955,-0.05877021458308351,-0.030436607892527334,152.16000061035157,154.8582000732422,152.7505012512207,155.62679992675783,144.7100067138672,163.67999267578125,163.67999267578125,4.105000087193081,0.02825967398064234,171.47000122070312,0.15285476484094535,1.5903063768044226,-0.04534704308516034,-0.06198060911121694,0,9.0,756.47998046875,739.3355010986328,703.6470007324219,0.01852651107872938,0.011107098317778563,0.05262573224822242,0.10414078361396761,738.3099975585938,709.039501953125,652.9311999511718,692.2290008544921,-0.08311533980522623,-0.06032822891435752,-0.11139594683130594,-0.13457739150649495,-0.0038657852906024415,-0.004938737119039693,1,1,1,1,0.02428459523926585,56.290000915527344,-0.030652639721910124,-0.05632859219448372,0.0017797168759998705,58.229500198364256,58.33780014038086,-0.0024416223885997956,-0.032216324768527205,0.0,0.0,0,0,0,0,0,0,0,2026-07-31,63.0,Low,no-action,No actionable setup,Decision basis,Single-name sleeve,No action,Wait this week,Stand aside,No fresh entry,Reassess if close <,$142,Need first,Cleaner setup,"The chart is missing either strong relative strength, clean support, or acceptable timing.",Setup quality is not yet strong enough to justify fresh capital.,6
